Name;Web Link;Artikel;Versandgewicht;Kurz beschreibung;Beschreibung;Preise;Preise Info;Lieferzeit;Bilder
Schlauchaufroller AR 100-R3;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1100203-schlauchaufroller-ar-100-r3.html;1.100.203;15 kg;"25m - 3/8"" (10mm) Slidetec Softschlauch, Max. 17bar/ 50°C, Messing Armaturen NW 7,2, Anschluss 3/8""IG, Wandhalter schwenkbar 180° aus verzinktem Stahl";Feder aus deutschem Federstahl, Spezielles Leichtlauf Drehgelenk, Federspannung einstellbar, UV-stabiles/ schlagfestes Gehäuse aus Polypropylen, Hochwertiger Schlauch mit Messingarmaturen, 10 Jahre Ersatzteilverfügbarkeit, 5 Jahre Gewährleistung;315,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_aa1e04c32670187c5b128c6ac76ae077.jpg
Schlauchaufroller AR 200-R3;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1100204-schlauchaufroller-ar-200-r3.html;1.100.204;15 kg;"20m - 1/2"" (12,5mm) Slidetec Softschlauch, Max. 17bar/ 50°C, Messing Armaturen NW 7,2, Anschluss 3/8""IG, Wandhalter schwenkbar 180° aus verzinktem Stahl";Feder aus deutschem Federstahl, Spezielles Leichtlauf Drehgelenk, Federspannung einstellbar, UV-stabiles/ schlagfestes Gehäuse aus Polypropylen, Hochwertiger Schlauch mit Messingarmaturen, 10 Jahre Ersatzteilverfügbarkeit, 5 Jahre Gewährleistung;315,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_aa1e04c32670187c5b128c6ac76ae077.jpg
Schlauchaufroller OSM 210;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1210103-schlauchaufroller-osm-210.html;1.210.103;12.36 kg;Max. 17bar/50°C, 15m - 10mm ID PVC-Druckluftschlauch, Gehäuse Stahl lackiert, ABS-Kunststoff;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;365,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_e8e2235c61bf387ffaaf6ca46c41df5f.jpg
Schlauchaufroller OSM 420;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1420103-schlauchaufroller-osm-420.html;1.420.103;26.78 kg;Max. 17bar/50°C, 20m - 10mm ID PVC-Druckluftschlauch, Gehäuse Stahl lackiert, Geschlossenes Gehäuse;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;490,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_73111bf2618b200865adadb8ea1cc62d.jpg
Schlauchaufroller MINI AIR;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1000802-schlauchaufroller-mini-air.html;1.000.802;5.09 kg;Max. 12bar, 5m - 8mm ID PVC-Gewebeschlauch, Schnellkupplung und Stecker NW 7,2, Kunststoffgehäuse (schlagfest, UV-beständig);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 180°, In jeder Position montierbar;226,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d67596b2ba6e6da36b3818b05e9c9421.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/druckluft/id-1510103-schlauchaufroller-osm-510.html;1.510.103;25.48 kg;Max. 17bar, 25m - 12,5mm ID PVC-Druckluftschlauch, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;558,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_2190aea2086f8d145a78c448213d6737.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1310301-schlauchaufroller-osm-310.html;1.310.301;12.05 kg;Max. 200bar/130°C, 15m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, ABS-Kunststoff, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;536,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d73f7c07d2cb64521951a4ee61954ed4.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1410300-schlauchaufroller-osm-410.html;1.410.300;14 kg;Max. 200bar/130°C, Max. 20m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position verschiebbar;354,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c630d58ee55eb11474576c274088bda4.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1414300-schlauchaufroller-osm-410.html;1.414.300;14 kg;Max. 200bar/130°C, Max. 20m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;651,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1414302-schlauchaufroller-osm-410.html;1.414.302;14.05 kg;Max. 200bar/ 130°C, 20m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Edelstahl, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;818,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_61bf0425ab0305b0d4d9d3cddc8cf245.jpg
Schlauchaufroller OSM 210;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1210301-schlauchaufroller-osm-210.html;1.210.301;8.05 kg;Max. 200bar/130°C, 10m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, ABS-Kunststoff, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), In jeder Position montierbar;462,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_660e91299207e82b8e64bf951939c10e.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1510302-schlauchaufroller-osm-510.html;1.510.302;20.05 kg;Max. 200bar/ 130°C, 25m - 10mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;732,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_ac9bb18aa777f99617d39e9529c55f26.jpg
Schlauchaufroller OSM 210;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1210300-schlauchaufroller-osm-210.html;1.210.300;8 kg;Max. 200bar/130°C, Max. 10m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), In jeder Position montierbar;303,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_f71b8f1f4c0d1c581862889cadfe6bf9.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1410302-schlauchaufroller-osm-410.html;1.410.302;14.05 kg;Max. 200bar/130°C, 20m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;574,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_658ae6ff19b6abe740e8494a30b42ca7.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/hochdruck-200/id-1610301-schlauchaufroller-osm-610.html;1.610.301;31.05 kg;Max. 200bar/130°C, 30m - 8mm ID Hochdruckschlauch 2SN, Gehäuse Stahl lackiert, Anschlüsse 22x1,5 (alternativ andere möglich);Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;825,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_bd7f16b9c25c59bb96bb31e6aa8f9157.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1314200-schlauchaufroller-osm-310.html;1.314.200;12 kg;Max. 100bar/130°C, Max. 12m - 10mm/ 15m - 8mm ID 2SN Schlauch, Gehäuse Edelstahl, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;487,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d01bf2dcd7db6c15aa4eada8878f4e86.jpg
Schlauchaufroller OSM 210;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1214200-schlauchaufroller-osm-210.html;1.214.200;8 kg;Max. 100bar/130°C, Max. 10m - 10mm ID Hochdruckschlauch 1SN, Gehäuse Edelstahl, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;454,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_fafb723835505b9363c729c5ae2b4143.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1414203-schlauchaufroller-osm-410.html;1.414.203;19.04 kg;Max. 20bar/60°C, 15m - 13mm Trinkwasserschlauch (gemäß KTW-DVGW-W270), Gehäuse Edelstahl, Edelstahl-Drehgelenk;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.245,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_0c77f98bea7918cb65b3268856241137.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1514200-schlauchaufroller-osm-510.html;1.514.200;20 kg;Max. 100bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;902,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_757d68e7416d0ee54968505ff685dbae.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1514203-schlauchaufroller-osm-510.html;1.514.203;25.04 kg;Max. 20bar/ 60°C, 20m - 13mm ID Gummi-Trinkwasserschlauch, Gehäuse Edelstahl;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.505,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_00d25383b12addf87f6118dd1dee9099.jpg
Schlauchaufroller MAXI 660;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-2995010-schlauchaufroller-maxi-660.html;2.995.010;40 kg;"70m PU-Schlauch 10mm ID,  Drehgelenk Messing 80bar, Gehäuse Stahl lackiert, Anschluss 1/2"" AG";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Automatische Schlauchführung;1.844,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_b92cadc125b163bd4696b1a9a3b0036f.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1414200-schlauchaufroller-osm-410.html;1.414.200;14 kg;Max. 100 bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;659,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1614200-schlauchaufroller-osm-610.html;1.614.200;31 kg;Max. 100bar/130°C, Max. 30m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;892,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_27642d33afb872b3a642efd3493db771.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1614230-schlauchaufroller-osm-610.html;1.614.230;31 kg;"Max. 100bar/130°C, Max. 15m - 1""/ 20m - 3/4"" ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;956,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_27642d33afb872b3a642efd3493db771.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/trinkwasser/id-1614203-schlauchaufroller-osm-610.html;1.614.203;41.04 kg;Max. 20bar/60°C, 28m - 13mm ID Gummi-Trinkwasserschlauch (gemäß KTW-DVGW-W 270, Gehäuse Edelstahl;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.977,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_715bfd3e15b33bde0f8eb33861afdf01.jpg
Schlauchaufroller AIR 600 A;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-2997020-schlauchaufroller-air-600-a.html;2.997.020;40 kg;"100m PU-Schlauch 6mm ID, Max. 35bar,  Gehäuse Stahl lackiert, Anschluss 3/8""AG";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Automatische Schlauchführung;1.276,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_6f89d5e3cd4c749aa7df0fbb42516dad.jpg
Schlauchaufroller MG 200;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-2910010-schlauchaufroller-mg-200.html;2.910.010;20 kg;Max. 250bar/ 100°C, Kapazität 110m - 10mm ID/ 80m - 13mm ID PVC-Schlauch, Gehäuse Stahl lackiert, Montagehalter fix;Messing Drehgelenk, Achse kugelgelagert, Feststellbremse einstellbar, Arretierung;458,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a85da1f6e90c65c94f36902a492a383f.jpg
Schlauchaufroller 121;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-1000919-schlauchaufroller-121.html;1.000.919;32 kg;Max. 25bar, 100m - 6mm ID PVC-Pflanzenschutzschlauch, Gehäuse Stahl lackiert, Aluguß;Federrückzug, Schlaucharretierung, Montagebolzen;1.477,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_8255f248068da3a3fbad22054569e045.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-1410240-schlauchaufroller-osm-410.html;1.410.240;14.15 kg;"Max. 40bar, 20m PVC-Pflanzenschutzschlauch 10mm ID, Gehäuse Stahl lackiert, Anschluss 1/2"" IG";Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;495,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_05efff14ffe5675550f9a4fb3100ce38.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-1410200-schlauchaufroller-osm-410.html;1.410.200;14 kg;Max. 100bar/130°C, Max. 15m - 12mm ID Schlauch 1SN, Gehäuse Stahl lackiert, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;357,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_c630d58ee55eb11474576c274088bda4.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-1410241-schlauchaufroller-osm-410.html;1.410.241;18.1 kg;"Max. 40bar, 15m PVC-Pflanzenschutzschlauch 12mm ID, Gehäuse Stahl lackiert, Anschluss 1/2"" IG";Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;508,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_05efff14ffe5675550f9a4fb3100ce38.jpg
Schlauchaufroller MG 100;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-2910000-schlauchaufroller-mg-100.html;2.910.000;17 kg;Max. 250bar/ 100°C, Kapazität 70m - 10mm ID/ 50m - 13mm ID PVC-Schlauch, Gehäuse Stahl lackiert, Montagehalter fix;Messing Drehgelenk, Achse kugelgelagert, Feststellbremse einstellbar, Arretierung;406,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_a85da1f6e90c65c94f36902a492a383f.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/pflanzenschutz/id-1414200-schlauchaufroller-osm-410.html;1.414.200;14 kg;Max. 100 bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;659,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 210;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1214200-schlauchaufroller-osm-210.html;1.214.200;8 kg;Max. 100bar/130°C, Max. 10m - 10mm ID Hochdruckschlauch 1SN, Gehäuse Edelstahl, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;454,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_fafb723835505b9363c729c5ae2b4143.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1314200-schlauchaufroller-osm-310.html;1.314.200;12 kg;Max. 100bar/130°C, Max. 12m - 10mm/ 15m - 8mm ID 2SN Schlauch, Gehäuse Edelstahl, ABS-Kunststoff, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;487,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_d01bf2dcd7db6c15aa4eada8878f4e86.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1414204-schlauchaufroller-osm-410.html;1.414.204;20.14 kg;Max. 15bar/100°C, 15m - 13mm Lebensmittelschlauch (beständig  gegen tierische Fette), Gehäuse Edelstahl, Edelstahl-Drehgelenk;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position verschiebbar;901,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_0c77f98bea7918cb65b3268856241137.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1414200-schlauchaufroller-osm-410.html;1.414.200;14 kg;Max. 100 bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;659,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_78c607d1923189fa00fc2199076b6908.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1514200-schlauchaufroller-osm-510.html;1.514.200;20 kg;Max. 100bar/130°C, Max. 20m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;902,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_757d68e7416d0ee54968505ff685dbae.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1514204-schlauchaufroller-osm-510.html;1.514.204;26.14 kg;Max. 15bar/100°C, 20m - 13mm Lebensmittelschlauch (beständig gegen tierische Fette), Gehäuse Edelstahl, Drehgelenk 1.4401;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;1.129,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_00d25383b12addf87f6118dd1dee9099.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1614200-schlauchaufroller-osm-610.html;1.614.200;31 kg;Max. 100bar/130°C, Max. 30m - 12mm ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;892,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_27642d33afb872b3a642efd3493db771.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1614230-schlauchaufroller-osm-610.html;1.614.230;31 kg;"Max. 100bar/130°C, Max. 15m - 1""/ 20m - 3/4"" ID Schlauch 1SN, Gehäuse Edelstahl, Ohne Schlauch";Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;956,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_27642d33afb872b3a642efd3493db771.jpg
Schlauchaufroller OSM 610;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/lebensmittel/id-1614204-schlauchaufroller-osm-610.html;1.614.204;43.24 kg;Max. 15bar/100°C, 28m - 13mm Lebensmittelschlauch beständig gegen tierische Fette, Gehäuse Edelstahl, Drehgelenk 1.4401;Federrückzug, Schlaucharretierung, Montagehalter fix (Optional schwenkbar), Schlauchrollenführung verstellbar, In jeder Position montierbar;1.273,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_715bfd3e15b33bde0f8eb33861afdf01.jpg
Schlauchaufroller OSM 310;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/heisswasser/id-1310104-schlauchaufroller-osm-310.html;1.310.104;16.08 kg;Max. 15bar/90°C, 12m - 13mm ID Gummischlauch ET, Gehäuse Stahl lackiert, ABS-Kunststoff;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;404,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_f4c34d375900610088a0ff571e5c8271.jpg
Schlauchaufroller OSM 410;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/heisswasser/id-1410105-schlauchaufroller-osm-410.html;1.410.105;19.42 kg;Max. 15bar/90°C, 15m - 12,5mm ID Gummischlauch ET, Gehäuse Stahl lackiert;Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, In jeder Position montierbar;478,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_9cda238e083d9f1d3cbc278500eabd60.jpg
Schlauchaufroller OSM 510;https://www.ebinger-gmbh.com/kategorien/schlauchaufroller/heisswasser/id-1510104-schlauchaufroller-osm-510.html;1.510.104;20.12 kg;"Max. 15bar/90°C, 20m - 1/2"" Gummischlauch ET, Gehäuse Stahl lackiert";Federrückzug, Schlaucharretierung, Wandhalter schwenkbar 110°, Schlauchrollenführung verstellbar, In jeder Position montierbar;561,00 €;Preise inkl. gesetzlicher MwSt. zzgl. Versandkosten;5-7 Tage;https://www.ebinger-gmbh.com/isotope/i/img_54d5ec8c71651dc5f1f80063ec7d1db7.jpg
